"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL02","Región de Antofagasta","_T","Ambos sexos",60.9665071130887,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL02","Región de Antofagasta","M","Hombres",76.6853235479193,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL02","Región de Antofagasta","F","Mujeres",44.8911987144803,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL03","Región de Atacama","_T","Ambos sexos",58.6115761296522,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL03","Región de Atacama","M","Hombres",73.0587662664936,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL03","Región de Atacama","F","Mujeres",43.8815391952179,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL04","Región de Coquimbo","_T","Ambos sexos",61.9426925609025,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL04","Región de Coquimbo","M","Hombres",77.0183560566879,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL04","Región de Coquimbo","F","Mujeres",47.7068202157163,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL05","Región de Valparaíso","_T","Ambos sexos",61.1568109107602,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL05","Región de Valparaíso","M","Hombres",73.4320492614781,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL05","Región de Valparaíso","F","Mujeres",49.676492287913,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",63.5936808078298,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL13","Región Metropolitana de Santiago","M","Hombres",75.1286422388551,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL13","Región Metropolitana de Santiago","F","Mujeres",52.7233655067873,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",62.1460854068718,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",76.5269899689955,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",47.9181562918057,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL07","Región del Maule","_T","Ambos sexos",62.2977610785132,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL07","Región del Maule","M","Hombres",76.4588347623318,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL07","Región del Maule","F","Mujeres",48.7867752660612,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL16","Región de Ñuble","_T","Ambos sexos",58.9102599560518,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL16","Región de Ñuble","M","Hombres",72.9528348105694,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL16","Región de Ñuble","F","Mujeres",45.8768656038699,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL08","Región del Biobío","_T","Ambos sexos",56.5081410114142,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL08","Región del Biobío","M","Hombres",69.7546495917581,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL08","Región del Biobío","F","Mujeres",44.1395744332009,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL09","Región de La Araucanía","_T","Ambos sexos",59.6042289752208,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL09","Región de La Araucanía","M","Hombres",73.7266554449473,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL09","Región de La Araucanía","F","Mujeres",46.3240223112992,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL14","Región de Los Ríos","_T","Ambos sexos",61.6768816735731,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL14","Región de Los Ríos","M","Hombres",74.0403056320173,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL14","Región de Los Ríos","F","Mujeres",49.8758991075871,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL10","Región de Los Lagos","_T","Ambos sexos",61.1696704504799,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL10","Región de Los Lagos","M","Hombres",74.6719817489968,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL10","Región de Los Lagos","F","Mujeres",47.9310178164096,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",70.8564690968229,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",80.8232488556701,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",60.5428515547009,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",63.3248546900718,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",75.5353070934748,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V02","2015 ene-mar","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",50.6948666114626,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","_T","Ambos sexos",61.8011056281147,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","M","Hombres",74.3381850277236,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","_T","Total país","F","Mujeres",49.8616337984883,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",59.9793702987197,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL15","Región de Arica y Parinacota","M","Hombres",72.3947106740199,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL15","Región de Arica y Parinacota","F","Mujeres",47.9031366359296,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL01","Región de Tarapacá","_T","Ambos sexos",64.8785349120608,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL01","Región de Tarapacá","M","Hombres",77.5642321433512,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL01","Región de Tarapacá","F","Mujeres",51.9123618868218,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL02","Región de Antofagasta","_T","Ambos sexos",60.2556609893365,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL02","Región de Antofagasta","M","Hombres",75.0849569144702,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL02","Región de Antofagasta","F","Mujeres",45.0943485242455,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL03","Región de Atacama","_T","Ambos sexos",59.1029872314763,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL03","Región de Atacama","M","Hombres",71.8521452938707,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL03","Región de Atacama","F","Mujeres",46.103447614778,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL04","Región de Coquimbo","_T","Ambos sexos",61.6909844437747,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL04","Región de Coquimbo","M","Hombres",77.1710249555017,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL04","Región de Coquimbo","F","Mujeres",47.0725719169966,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL05","Región de Valparaíso","_T","Ambos sexos",60.9486592924487,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL05","Región de Valparaíso","M","Hombres",73.2126565764237,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL05","Región de Valparaíso","F","Mujeres",49.4778781679038,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",63.8955189873053,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL13","Región Metropolitana de Santiago","M","Hombres",75.254631518231,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL13","Región Metropolitana de Santiago","F","Mujeres",53.1889137990568,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",61.7894294169392,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",75.247746346495,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",48.4753240151853,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL07","Región del Maule","_T","Ambos sexos",61.6625337289071,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL07","Región del Maule","M","Hombres",75.8772911134948,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL07","Región del Maule","F","Mujeres",48.1026402615684,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL16","Región de Ñuble","_T","Ambos sexos",58.6059770878737,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL16","Región de Ñuble","M","Hombres",72.5140981508828,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL16","Región de Ñuble","F","Mujeres",45.6995683985952,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL08","Región del Biobío","_T","Ambos sexos",56.7740544438361,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL08","Región del Biobío","M","Hombres",69.8042584450663,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL08","Región del Biobío","F","Mujeres",44.6081489331339,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL09","Región de La Araucanía","_T","Ambos sexos",59.3861299594933,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL09","Región de La Araucanía","M","Hombres",73.0093540544713,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL09","Región de La Araucanía","F","Mujeres",46.5766326394099,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL14","Región de Los Ríos","_T","Ambos sexos",59.5217345795539,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL14","Región de Los Ríos","M","Hombres",72.9496585401588,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL14","Región de Los Ríos","F","Mujeres",46.7066543106127,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL10","Región de Los Lagos","_T","Ambos sexos",60.8565878069409,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL10","Región de Los Lagos","M","Hombres",73.4856104235282,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL10","Región de Los Lagos","F","Mujeres",48.4728258871956,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",72.1787495781508,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",81.5776512148065,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",62.4579958624328,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",63.8933383935967,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",76.8115718057393,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V03","2015 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",50.530911567308,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","_T","Ambos sexos",61.8565616364408,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","M","Hombres",74.232735177825,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","_T","Total país","F","Mujeres",50.0698183519589,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",59.6411353020832,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL15","Región de Arica y Parinacota","M","Hombres",72.0588981477579,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL15","Región de Arica y Parinacota","F","Mujeres",47.5592692807941,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL01","Región de Tarapacá","_T","Ambos sexos",65.5063951490068,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL01","Región de Tarapacá","M","Hombres",77.4182208915848,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL01","Región de Tarapacá","F","Mujeres",53.3330796395465,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL02","Región de Antofagasta","_T","Ambos sexos",60.2966000475046,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL02","Región de Antofagasta","M","Hombres",74.4500169402521,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL02","Región de Antofagasta","F","Mujeres",45.8290079590951,,
"ENE_TP_P2017","Tasa de participación (proyecciones base 2017)","2015-V04","2015 mar-may","CHL03","Región de Atacama","_T","Ambos sexos",60.0297347073258,,
