"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL16","Región de Ñuble","M","Hombres",293633.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL16","Región de Ñuble","F","Mujeres",225118.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL08","Región del Biobío","_T","Ambos sexos",326259.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL08","Región del Biobío","M","Hombres",375198,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL09","Región de La Araucanía","_T","Ambos sexos",277320.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL09","Región de La Araucanía","F","Mujeres",222692.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL14","Región de Los Ríos","M","Hombres",325717.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL10","Región de Los Lagos","_T","Ambos sexos",325940.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",352209.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2010","2010","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",636205.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","_T","Ambos sexos",394897.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","_T","Total país","F","Mujeres",329063.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","M","Hombres",411233.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL15","Región de Arica y Parinacota","F","Mujeres",251928.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","_T","Ambos sexos",471597.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL01","Región de Tarapacá","M","Hombres",548438.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","_T","Ambos sexos",606279.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL02","Región de Antofagasta","F","Mujeres",392998.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL03","Región de Atacama","M","Hombres",534477.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL04","Región de Coquimbo","_T","Ambos sexos",361558.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL05","Región de Valparaíso","F","Mujeres",293803.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL13","Región Metropolitana de Santiago","M","Hombres",503037.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",369299.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",314398.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL07","Región del Maule","M","Hombres",314398.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL07","Región del Maule","F","Mujeres",282054.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL16","Región de Ñuble","_T","Ambos sexos",314398.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL16","Región de Ñuble","M","Hombres",360611.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL08","Región del Biobío","_T","Ambos sexos",345838.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL08","Región del Biobío","F","Mujeres",282958.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL09","Región de La Araucanía","M","Hombres",346422.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL14","Región de Los Ríos","_T","Ambos sexos",302984.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL10","Región de Los Lagos","F","Mujeres",330872.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",548438.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",550197.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2011","2011","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",412264.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","_T","Total país","M","Hombres",475608.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","_T","Total país","F","Mujeres",366559.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",371747.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL15","Región de Arica y Parinacota","M","Hombres",460266.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL01","Región de Tarapacá","_T","Ambos sexos",490950.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL01","Región de Tarapacá","F","Mujeres",399096.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL02","Región de Antofagasta","M","Hombres",802013.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL03","Región de Atacama","_T","Ambos sexos",460775.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL04","Región de Coquimbo","F","Mujeres",306844.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL05","Región de Valparaíso","M","Hombres",445415.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",488746.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL13","Región Metropolitana de Santiago","F","Mujeres",421094.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",398897.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",307183.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL07","Región del Maule","_T","Ambos sexos",328593.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL07","Región del Maule","M","Hombres",366559.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL16","Región de Ñuble","_T","Ambos sexos",329025.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL16","Región de Ñuble","F","Mujeres",282702.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL08","Región del Biobío","M","Hombres",399338.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL09","Región de La Araucanía","_T","Ambos sexos",311211.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL14","Región de Los Ríos","F","Mujeres",279329.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL10","Región de Los Lagos","M","Hombres",412262.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",458199.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",340354.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",690776.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2012","2012","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",528544.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","_T","Total país","_T","Ambos sexos",451886.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","_T","Total país","M","Hombres",526487.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",391456.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL15","Región de Arica y Parinacota","F","Mujeres",299714,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL01","Región de Tarapacá","M","Hombres",632559.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL02","Región de Antofagasta","_T","Ambos sexos",683329.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL03","Región de Atacama","F","Mujeres",391455.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL04","Región de Coquimbo","M","Hombres",481360.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL05","Región de Valparaíso","_T","Ambos sexos",449570.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL05","Región de Valparaíso","F","Mujeres",343377.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL13","Región Metropolitana de Santiago","M","Hombres",602515.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL13","Región Metropolitana de Santiago","F","Mujeres",451275.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",404613.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",451275.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL07","Región del Maule","_T","Ambos sexos",376062.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL07","Región del Maule","F","Mujeres",315892.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL16","Región de Ñuble","M","Hombres",376572.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL08","Región del Biobío","_T","Ambos sexos",404017.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL09","Región de La Araucanía","F","Mujeres",300850.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL14","Región de Los Ríos","M","Hombres",392800.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL10","Región de Los Lagos","_T","Ambos sexos",421761.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL10","Región de Los Lagos","F","Mujeres",374642.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",572390,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",376189.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",670115.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2013","2013","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",678022.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","_T","Total país","_T","Ambos sexos",464369.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","_T","Total país","F","Mujeres",397092.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL15","Región de Arica y Parinacota","M","Hombres",455686.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL01","Región de Tarapacá","_T","Ambos sexos",588281.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL02","Región de Antofagasta","F","Mujeres",487918.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL03","Región de Atacama","M","Hombres",580802.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL04","Región de Coquimbo","_T","Ambos sexos",425456.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL04","Región de Coquimbo","F","Mujeres",344067.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2014","2014","CHL05","Región de Valparaíso","M","Hombres",538810.3,,
